name,company,area,min_salary,max_salary,description,link
前端开发,标签墙,成都·武侯区·中和,1.5,3,1.负责样式设计2.组件生产修改3.react生态 4.要求掌握es6语法和nodejs5.前端的话js 得会！6.热爱前端7.可到岗可远程,https://www.zhipin.com/job_detail/7c99ab8abc8b82a71HBy39m_FFVX.html?lid=4XjNNXJbVRL.search.147&securityId=dgxskmrVoC-Pc-G1y2NnF4nvczsSNiohBGtNk8e5ZOlWpdpO3LHhcTB6M4af4Ma02UQS0AdzD47mOxmEHV-C3FhtgcULw3cPUUVBMFs6VV7XYrbn&sessionId=
前端开发,成都数易维度信息技术,成都·武侯区·新会展中心,2.0,4,工作时间：不限工作时段：不限结算方式：月结招聘截止时间：2023-05-010、注意！注意！注意！是兼职远程工作按时保质保量完成远程的任务就行，主要是公司自营项目，具体那些项目可私聊我了解已有运营项目继续迭代升级1、HTML+CSS+JS基础扎实，具备移动端H5、微信小程序开发能力2、熟练使用React、Vue、ant design等开源框架3、熟练使用TypeScript语言、webpack、NodeJs4、具备前后端分离开发经验，熟悉前后端不分离项目优先5、公司初创项目盈利后的分红等咱们也可以谈，希望你有想法我们一起做好一件事，若后期发展壮大需要全职可优先考虑,https://www.zhipin.com/job_detail/bc5ad076c164d4511XJ40t64FFtZ.html?lid=4XjNNXJbVRL.search.156&securityId=zYGSnt8AVKATw-t1PyqABmx5eHmrW3Ioa1a6O6iyZ3lu6sLkiCcS19RpSIGf0W9Rem1Us1fNWmWkXjj8Q3RhdvLjUnHsFKTM_Y2SBahjd_Q_JchkfO8U&sessionId=
前端开发,北京颖捷科技有限公司,成都·郫都区·郫筒,2.0,7,1.前端技术（2K~7K，五险）1-2年及以上开发经验学历不限，计算机相关专业优先技术要求：基础使用CSS、CSS3、HTML、HTML5、JS（JavaScript）。CSS、HTML框架主要使用ElementUI组件库对面视图、布局进行架构开发JS（JavaScript）框架主要使用VUE，React进行对页面底层架构搭建，数据处理渲染逻辑。使用VueX进行简短小型数据本地存储，使用Axios来请求后台接口，交互、渲染后台返回数据。2.会UI设计优先。工作地：成都或北京要求：能接受加班和出差。优势：与北京理工大学数字化制造研究所合作，教授带队，与985研究生共同工作，合作交流。,https://www.zhipin.com/job_detail/517e4810043369041XV43t-0FVJX.html?lid=4XjNNXJbVRL.search.222&securityId=TAXoplHrTKBKd-w1iYP8hGNg5go2c3j7Pz4CE6sT29UeYsByUPHD4lF_4q3F0ExFBI1hELPqsDCEA34JpJArtBvwqUUxxiwhvF8V4KpnQPGf8dvxb_r2&sessionId=
web前端,思可觅,成都·温江区·公平,2.0,6,"1.工作地点在 温江,四川农业大学旁;2.创业公司,技术团队参与准B轮公司技术合作;3.善于学习,乐于学习,敢于学习;4.团队氛围融洽,准双休;5.如果是应届生,请体现出学习价值,我们给你学习空间;6.如果是有经验者,请体现出能力价值,我们给你提升空间.工作地点 温江 温江 温江其他情况面谈。",https://www.zhipin.com/job_detail/55ca5709db95fc631XZ-09i6F1M~.html?lid=4XjNNXJbVRL.search.167&securityId=J2SH05HR8r8jw-J1QeaJMnCQcuLMck35uPWg_f5iMB2CGwuED3TytXnNTrKxr8Jp1yhSrfuDQkrA-OlXftTCCHJ4oNnZQJU3GjKFQhOQEO9XrNPP&sessionId=
web前端,成都软灵科技有限...,成都·武侯区·新会展中心,2.0,3,我这边暂时需要兼职，远程办公，3K底薪，根据完成的微信小程序及微信H5评估提成。希望有大牛加入，如果技术过硬可以参与公司核心产品研发，工资+股份分红。希望能开发微信H5、小程序、PC网站（管理系统类型）需要必备技术：NodeJS，JavaScript ES6，PhotoShop(裁图)，MySql数据库需要掌握的技术（会的话更好）：小程序开发（含云开发），gulp(自动化)，JQuery，Webpack，NodeJs koa2PS：使用安卓手机和Windows  PC 的勿扰。,https://www.zhipin.com/job_detail/03719509190ad7b00HV50t65E1s~.html?lid=4XjNNXJbVRL.search.298&securityId=6Fbp5be7CHtjs-J1DEqSq-30UtMPZsVZJwrYwotVnQ269Co95oka0-blgcI5FMuJxek1H9syZNo0KCrbfe5ikdzTpFrbxvPKEz46nntWrujivMmC&sessionId=
前端开发工程师（React & VUE）--成都,千康信息科技,成都·武侯区·新会展中心,3.0,6,岗位职责：1、负责互联网产品的前端架构设计和开发，实现前端产品的高质量交互；2、提升网站的前端性能，保证前端应用具有跨浏览器和跨平台兼容性及可扩展性；3、定义与后端工程师合作的边界、标准化与后端程序的接口4、在不断迭代优化中调整、建立以及维护产品界面的视觉及前端设计规范；5、准确理解产品、业务的意图并表现之，严格把控开发的视觉/交互还原度；要求:1、本科及以上学历；2、熟悉JavaScript、DIV+CSS，熟悉JSON数据操作，熟练运用Jquery、Bootstrap、VUE，React等框架3、熟悉HTML5特性，了解HTML5最新规范，能够熟练运用HTML+CSS构建高质量前端页面；  4. 熟练使用 vue 框架，对生命周期，计算属性，vue 指令，组件通信了若指掌；熟悉React框架，Ant Design5. 熟练应用 vue 的周边资源， vuex  vue-router vue-form vue…6、提升网站的前端性能，保证前端应用具有跨浏览器和跨平台兼容性及可扩展性；响应式开发实践；7、掌握交互设计知识，能够快速理解流程逻辑，并结合自己的理解积极参与产品需求讨论8、有良好的团队合作能力，工作认真，细心，能高效完成工作。9、有抗压能力，具备良好的服务意识,https://www.zhipin.com/job_detail/23f45750e23d3d871HB509W1EFZQ.html?lid=4XjNNXJbVRL.search.54&securityId=LBn8T3ugD4d7z-_1OohQxgejK_OwvzCpyusrJNFgmemkJpvbNwUKVKQq_ugo4dZFvcmLM3cx6UiPPKR_d5_DFtxpUxPbtlOgfuXU3Gyp8KbTobLLR-FUVRnn-0FkYZn7II9x77E65U1imOvURX8b9w~~&sessionId=
前端开发,斩月国际贸易,成都·成华区·龙潭,3.0,8,前端开发，能独立打包上架App市场，安卓和苹果代码要求规范，该备注就需要备注，有良好的交互逻辑。不要实习生，不要实习生。需要能独立完成前端源码编写，集成接口，打包，上架到应用市场。谢谢,https://www.zhipin.com/job_detail/1ff46e817687420a1HZ_39m7ElpY.html?lid=4XjNNXJbVRL.search.106&securityId=FoYK2oPdEUQx7-n1xkBWr5buz_FgRYa1uDEXariRjPZKzBz8ku8j0lkE0NVxnzlpxeh3lEuiKC4sJ3s7CXW7h20fzdl47HBSfBXtYI6gv7_MYi20XveR&sessionId=
vue前端开发工程师,汇众远航,成都·金牛区·洞子口,3.0,7,VUE前端开发工程师职位要求：1.1年或以上前端工作经验。2.必须熟练掌握Vue.js+Element+echars框架，必须有1-2年以上实际项目经验。3.熟悉WEB前端开发，Html/Html5、CSS/CSS3、JavaScript、Jquery、Ajax 等PC前端技术。4.至少熟悉一门后端语言，Java/golang/python/php。4.有医疗系统项目开发经验优先。5.了解数据库设计模式。6.涉及过与硬件交互优先(树莓派或其他硬件)7.能配合后端完成功能的实现。,https://www.zhipin.com/job_detail/65f4a57e7879363a3nR939m_EFI~.html?lid=4XjNNXJbVRL.search.31&securityId=1Y-N9yAyz51h4-V1DOB00b4U4yL75JrkM58NGWQXdFuBVnXMdCP5z8iWSCC_44_PTuVBH_jERIjNFoa2ZbncIoQURR92C71tsTRrOhnhOd9i4Sf7&sessionId=
web前端,成都市金仓科技有...,成都·郫都区·高新西,3.0,6,"1、精通ipacloud.部门成员成员间协作完成公司混合移动端app开发；2、具有核心编码及执行系统重构能力；3、能够协作完成详细设计及编码、自我进行代码检查；4、负责移动端app应用界面开发，与后端接口数据对接。职位要求：1、精通html5、css3、JavaScript等新功能，熟悉页面架构和布局、模块分离设计经验，掌握PC、Android、IOS不同平台的html5页面的适配；2、对css/JavaScript性能优化、解决多浏览器兼容性问题有一定的经验；3、理解并掌握JavaScript语言核心技术DOM、BOM、Ajax、JSON等，对javascript框架应用有一定的经验，熟悉响应式网页设计（如jQuery Mobile,Bootstrap等）,熟悉两种以上Javascript框架；",https://www.zhipin.com/job_detail/b5e1504eafa562f41Xxz3dW6GVY~.html?lid=4XjNNXJbVRL.search.112&securityId=8lePJl_RkpMbj-H1LgCq7k3pQVILJsMrkbgmI-2unvNQBZTqJ3diVQaBUMZY_ya69PmcL0MIMhX3JitKAAI3_1IyQoSUSKnZ4J-lH3sSbJBegSxs&sessionId=
前端,一颗优雅草科技,成都·青羊区·黄田坝,3.0,4,2024年招聘信息更新，公司介绍：优雅草2024年已经正式开始大型行业应用软件，企事业智慧升级，信息化建设，目前优雅草在项目这块以实力上位，获得了多家知名国企，央企的信赖，在2024年会有更大的发展，因此对人才的渴望以及对应的要求也有所提升，一直以来优雅草的招聘很随缘，目前有三分之一都是优雅草的网友，粉丝变过来，今年的招聘有一点特殊，持“计算机技术与软件专业技术资格（水平）考试” 证的同学优先考虑，因为接下来优雅草将对接很大型的项目，对开发人员资质是有要求的。职位背景：由于我司需要对人才进行培养，因此本岗位是培训讲师岗位，主要工作为制作教学视频，本岗位不限制年龄，需要经验丰富的讲师。（对于后端的理解我自身也是有理解的，一个优秀的后端是不局限语言的，本人也写代码而且效率还挺高，一个优秀的将曾经一定是一个优秀的士兵，因此不管你学哪个语言，不管你擅长哪个，总之优秀即可）公司简介：优雅草已经搬迁至青羊区，增加集成电路相关营业范围，正式开始智慧工业请须知，更多信息可参考优雅草网站介绍职位要求：1、统招本科以上学历，学信网可查，计算机相关专业，（学历不足下方有补充方式）2、熟练html+css3、熟悉vue，React、CSS，flutter任意框架即可。4、GitHub发布过优秀开源代码的作者，csdn博客之星之类（学历条件放宽）5，证书比较多的优先（不限类型）6，有过教学经验优先。工作内容：本岗位不参与我司研发部门研发，本岗位每天制作2小节视频，上午一小节下午一小节，需要不断进步，我们对学员采取免费学习制，对vip学员重点培养，培养完成后学员开始逐步参与优雅草科技研发部门的研发工作。1，每天发布2小节视频，自己要剪辑下后由公司统一发布。2，我们建立了普通vip网络学员群，在群里可学员可以互动，（针对每月付费会员情况对老师进行提成）。3，没有了，如果有兴趣和有能力参与公司研发产品额外可申请，这部分经费额外算。1，底薪2300（扣六险一金后实际所得，扣款大概2000多，也就是实际你的底薪4000多），加项目分成每月最低是1w，优雅草模式已经转变，多劳多得，无劳无得，公平公正，在我们这里拿不到1w就没有待下去的意义，三个月试用期，每月做不到1w就可以走了，对于我们的预算和分配的任务其实是太简单啦。2，提成靠自己，（做实事的团队一向废话不多说，其次你也不用想象公司要处理什么人际关系乱七八糟，优雅草团队能者居之，不搞虚头巴脑的，只,https://www.zhipin.com/job_detail/63d87962a95c71b31Hd53N60FltT.html?lid=4XjNNXJbVRL.search.41&securityId=DFhQ8JcgZv_e1-w1_o935oJbgBqkJedzV30vKY6G-pkefii98qj-iQEOVOAitIsE6FfEzKO-cSLCuYmTghraXtUspZGU-iCqDSb0j_Y3JZkD3Mok&sessionId=
web前端,新知数据,成都·双流区·华阳,4.0,7,1、前端Web独立项目部署，前端代码开发2、根据项目需求，按时完成相关产品界面代码设计和功能开发工作3、扎实的代码规范和良好的框架设计思路4、能够有效的迭代和优化项目的代码5、前端开发资源优化，保证兼容性和执行高效性6、负责网站Web前端数据读取，数据绑定，功能交互，功能实现7、配合后台工程师一起研讨技术实现方案8、配合测试，进行前端debug任职要求：1、两年年以上Web前端开发经验2、熟练掌握Web系统开发技术，精通Javascript，Jquery，HTML5，CSS3、熟练掌握流行的框架：Vue.js，ElementUI，熟悉React和Angular加分4、熟悉常用前端构建工具：Webpack5、有UI背景，交互体验，交互操作，以及用户需求有较深了解,https://www.zhipin.com/job_detail/c498147d1b3a7ce11nN72Ni9E1ZZ.html?lid=4XjNNXJbVRL.search.175&securityId=yMrC_tIg1L7iZ-m1xuTYnwWAw1oAqHdcAK2NaE5gOqeQC6l1S9dmMMmBazVklvY7orTvtU5J9IT3eT3TTuAF9Qzr7ADFaVLcrYJhnjROLiHnuzTOErG2&sessionId=
前端开发,易联云,成都·武侯区·复城国际广场,4.0,6,岗位职责：1、利用HTML/CSS/JavaScript等Web技术进行产品的开发2、配合后台开发人员实现产品功能，独立完成Web前端开发任务3、能够理解后端架构，与后端工程师配合，为项目提供最优化的技术解决方案4、能够理解基础需求和UI设计并进行分析，设计出符合用户使用习惯的前端操作界面，优化前端用户操作体验。任职要求：1、精通HTML 5/CSS 3/Javascript等主流WEB前端技术2、精通DIV+CSS布局的HTML代码编写，能够书写符合W3C标准的代码，并有严苛的编码风格和良好的编码习惯；3、精通jQuery、bootstrip等主流的js框架和库，并能够对其特性和应用有深入的了解；4、精通面向组件的前端开发模式，对组件规划、封装工作有相关经验；4、熟悉CommonJS标准，对Requirejs或同类型加载器的原理和使用有一定经验；5、熟悉一门Web服务器端编程语言（如Node/Java），并有相关项目经验；6、有前端开发框架构建，前端开发团队工作组织、管理工作相关经验优先；7、有大型系统、门户开发经验优先；,https://www.zhipin.com/job_detail/f3d80abb3b87c76803V83dW6GVY~.html?lid=4XjNNXJbVRL.search.169&securityId=ILuRB3vbC9ZF3-X1shK7vUnu8skOLzCPcEK658SFCu8TdR_wYYmj0l0XWWdFEYcTHZke7L-XXKTCLv4gKSgDekcHmLUiihXMXiEiXV4tjdSNVw~~&sessionId=
前端开发,马可威,成都·成华区·龙潭,4.0,8,岗位职责1、 设定软件产品界面的整体视觉风格，参与设计体验、流程的制定和规范；2、 制定视觉与交互相关的设计方法，帮助创造良好体验的产品与服务；3、 根据项目计划要求负责产品页面设计、制作和美化；4、 公司产品的前端开发及页面交互，实现业务逻辑；5、 负责公司的站内外广告、图片、动画、海报、logo及网页的设计制作；6、 完成公司、部门领导交办的其它事务；任职条件1、 有自己的独特见解和想法，具有良好的审美能力；2、 熟练使用Photoshop、axuer、Dreamweaver常用设计制作软件；3、 熟练使用javascript，至少掌握jquery、react、angular、vue其中一种js库；4、 熟练使用html5/css3完成跨终端页面设计，至少会bootstrap、element ui、antd其中一种ui框架；5、 具备较强沟通及表达能力，有良好的产品意识，能快速理解产品及项目需求；6、 较强的学习能力和创新能力，积极关注行业发展动态，乐观，能承受较大工作压力；7、 良好的团队合作意识，具备独立思考能力、工作能力，执行力强；8、 有人机交互设计的学习和工作经历者优先。,https://www.zhipin.com/job_detail/92bf2bd0c90ff2261XVz29-9FlRW.html?lid=4XjNNXJbVRL.search.72&securityId=DFeLH3dfUr-aN-e1tUXqmM_L-znRxnlI9964-n7ywClKMf3QRpgrTvd9VtgQfUHD5pwqy0kwtJwAg4Z5J7c60Jhd344kKYrjWrSgKppAB76Cw5uS4Js~&sessionId=
web前端,四川渔与鱼科技有...,成都·成华区·二仙桥,4.0,6,完成公司现有产品的维护升级，熟悉小程序，uniapp框架，vue全家桶有node或者php经验的优先录取,https://www.zhipin.com/job_detail/8337274f6dc2b91c0XV42du8EFs~.html?lid=4XjNNXJbVRL.search.151&securityId=_ch9f7d2vNY61-l1HO5XIF_wAgpZ1L4grdlN6OTf5XSrvdt3PZRPoYZBPbFc8vTbgw2emfWn33jAjCAKJCsCbvHDVUMXC-Ph9o3_o48XqowlOJRM&sessionId=
web前端,漯璞科技,成都·武侯区·新会展中心,4.0,6,负责前端界面的前端构建，各类交互设计与实现,https://www.zhipin.com/job_detail/42ded10da57fcbcf1XB82tm8GFBV.html?lid=4XjNNXJbVRL.search.209&securityId=db0Sp1e7J1lzU-_1QF6cWCLsX4wrIKlVcTRTlhA7pzlt14Es2gxkRLbfOVH4xWjFVqRHrXQOgxSitpCcKfo-LxhEIkjvhnezbVmSeIryM3bUTMc5uzQ~&sessionId=
前端,华云乾库,成都·成华区·龙潭,4.0,9,1.工作任务    H5、APP、微信混合开发2.工作要求    有经验、同时能按照UI标准化制作，遇到问题会找方法，高效完成任务。主要需求：公司网站、APP、H5活动页的前端优化，熟手加上严谨的工作态度，能严格按照UI设计标准化开发，具备非程序员的审美观。非乙方公司，后期不会有大量开发工作。公司提倡劳逸结合、注重人文氛围。同时，上班时间弹性：早九晚六，早上最迟十点上班，下午顺延1小时。单周单休，双周双休，月6天假期。公司从事大数据存储设备的销售及托管服务，与政企、小微企业、个人均有合作。前端隶属技术部，公司软硬件结合，有更多学习和提升机会。,https://www.zhipin.com/job_detail/79a70c4b2391b3d01nFz2N-8GVBT.html?lid=4XjNNXJbVRL.search.43&securityId=H5sh_9Zg1p486-y1KSypMUr3Map_uRz3Y8TkYjifgAHeKLFvjX3vd4MsXQFm5vjcO8Hf5CnYptW1Ls0oRV7qEmAFfRbI7AkqxJ_iSI-PuUKcrRpl44u2&sessionId=
前端开发,蜜丰哩科技,成都·武侯区·红牌楼,4.0,8,"职位详情:前端开发 Node.js 小程序 公众号 微信公众号，后台管理系统，网页开发任职要求:1.扎实的前端基础知识:HTML,CSS,JavaScript;2.熟练掌握HTTP协议,Websocket,能从实际角度提升产品性能;3.能熟练使用常见的前端框架,库,工具. 例如:jQuery,npm,yarn等.4.熟悉Git等工具.5.熟悉前端应用的开发流程和工作模式.具备良好的沟通能力.6.可接受优秀的应届生,最好有1年以上的工作经验和实际项目经验.7.薪资待遇:底薪4500-8000+项目完成率提成+年底分红",https://www.zhipin.com/job_detail/f2dec5f679f820211Hdy2tm-F1FQ.html?lid=4XjNNXJbVRL.search.170&securityId=_PMmn9GGNKBRQ-P1uHsrBzcWDWfpUkqDBJYe7tSjvgVVZT5yiYfyYVKCRHAbiprdhArXw0XKXtYNzPgTaU-cfuyvqWYjSn_TfqRKqWfm_dVyqkH9rl2q&sessionId=
web前端,成都猿创科技,成都·武侯区·石羊场,4.0,8,"1、1-3年前端开发经验。2、熟悉CSS3、HTML5、JS、Ajax、Jquery、es6等前端技术，有解决各种浏览器兼容问题经验。3、熟练使用至少一种以下框架Vue/React/Angular。4、有过小程序开发经验者优先考虑。5、良好的团队协作精神,具有较强的沟通能力和新知识学习钻研能力，能快速的独立解决开发过程中遇到的问题。",https://www.zhipin.com/job_detail/c7f7aea0ef9cb8f61XFz0tm4E1I~.html?lid=4XjNNXJbVRL.search.196&securityId=4ptqULJjPOIWn-X1IVNbbVQEpC16OKOAzo7SQt49witbjTlXtC2QI2dZpsu3NdejCHYr7Y_VE8BbJUEnInWK48QWHCrKWsVVnvFTJZHOKVUh-AUl&sessionId=
web前端,米索信息,成都·青羊区·草堂,4.0,8,"岗位任职要求：1、 熟悉JavaScript、CSS、HTML等前端相关技术，熟悉W3C标准与ES规范；2、 熟悉主流Web框架，如Vue或React等框架3、 有微信小程序经验开发者优先；4、 了解用户体验和各种交互操作流程，对前端页面代码结构及前端交互性能有深入的理解；5、 有丰富的关于Web标准、易用性、浏览器端原理以及网站性能等方面的知识；6、 热爱新技术的学习和研究，对web技术发展有强烈兴趣，良好的学习能力和强烈的进取心。工作职责概述：1、 负责公司产品或项目Web前端研发，并配合后端的开发；2、 采用前后端分离的方式，根据需求实现页面和后台数据交互效果；3、 参与前端架构优化和框架在项目上落地实施；4、 负责前端技术或业务组件开发；5、 持续的优化前端体验和页面响应速度，提升web界面的友好性和易用性；6、 评审产品需求, 分析并给出最优的前端开发解决方案, 包括组件和模块划分, 性能优化等。",https://www.zhipin.com/job_detail/55a6122174f864921XV93dW0FFQ~.html?lid=4XjNNXJbVRL.search.182&securityId=v1MNYJWpeCUUu-I1gRcWHoK6VcOI9350XnFgoREAZZvb8Yoh5puXAc1xNXC4N9e10mDUkROx_4cMWxF0GFJNkC6ZTSI3c1tNrWu9eXmuZehXyrXn&sessionId=
前端,星恋网络科技,成都·双流区·麓山,4.0,8,"前端开发人员，要求: 精通uniAPP，熟悉前后端混合开发，PC端页面开发，熟悉vue框架，熟悉javascript,html5,vscode,精通接口对接，熟悉前端页面设计，人员要有良好的团队意识，协作意识，对待工作认真负责，能够独立完成项目，精通小程序登陆，支付，多端适配公司有试岗，试岗期间有工资，60元一天，试岗时间为三天，进试用期，试岗也会计算到试用期内公司是小公司，经历过失败，从原有慧谷退股出来的单技术公司，有业务公司在南充，外包转自研，目前已有需处理的外包项目 代驾和智慧社区，办公地址暂时是小区，会在现有地址附近找办公楼，介意的勿扰",https://www.zhipin.com/job_detail/53671043735179751X142Nm9FldZ.html?lid=4XjNNXJbVRL.search.55&securityId=ANgJ2MHm-I1tN-a1Q5KGN-kjDYMWzccDSLwn6GPAZzvp-DCe_WbsgfCrOP7JVIvjb77zPekd9VRadDREkhWw8cZ7Q0yfDJU9SOgOfEqDN87hoUPDGSrx&sessionId=
web前端,成都思先行科技有...,成都·温江区·柳城,4.0,6,"岗位职责: 1、根据工作安排高效、高质地完成代码编写，确保符合规范的前端代码规范；2、负责公司现有项目和新项目的前端修改调试和开发工作；3、与设计团队紧密配合，能够按设计标准精准出图；4、与后端开发团队紧密配合，确保代码有效对接，优化前端性能； 5、页面通过标准校验，兼容各主流浏览器。任职要求: 1、熟悉W3C规范，良好的编码习惯和前端命名规范，有丰富的关于Web标准、易用性、浏览器兼容性实战经验；2、熟练使用 Hbuilder、Vscode 等编译工具，熟悉 Photoshop 切图等 UI 工具；熟练使用 vue ，vue-cli，vue-router ，vuex ，vue 全家桶配合 axios 对项目的开发；熟练使用Echarts制作可视化图表；3、熟练使用 axios , ajax对接口数据调用，与后端接口对接，熟悉 json 数据交换格式；4、熟悉微信小程序，使用微信小程序API组件开发过微信小程序；5、熟练使用 Git 版本控制管理工具进行项目管理和团队协作；6、了解服务端编程(PHP、Java、Python)、了解数据库(mysql、mongodb等)相关知识者优先考虑；7、可接受出差的优先考虑；8、具有良好的沟通能力，强烈的进取心及团队合作精神，具有项目管理经验者优先考虑。教育背景: 大专及以上",https://www.zhipin.com/job_detail/f05d183b05066fe61nd72NW5FlpV.html?lid=4XjNNXJbVRL.search.204&securityId=qSBSejONelI7p-N1HSGvSyrYIYehSL07rWryO7rl6_epIucr-PPk1iSpYwjfvZYvYNM8UW9ryFhkhLz5DTXRY-TmemXzkE5g8qab76T-pT4kvyE2-w~~&sessionId=
WEB前端,成都麦帮,成都·成华区·猛追湾,4.0,7,1、产品的程序设计与代码编写；2、独立完成软件系统及模块的编码；3、解决研发中的技术难点；4、配合系统分析人员完成软件系统以及模块的需求调研、需求分析；5、有关技术方案、文档的编写 ，软件单元的测试；6、协助测试人员完成软件系统及模块的测试；7、负责编制与项目相关的技术文档；8、严格执行软件研发工作相关规章制度和工作标准；9、接受研发主管分配的项目任务。岗位要求：1、熟练掌握HTML、DIV+CSS、Javascript、jQuery、Ajax等前端技术；2、思路清晰，具备独立解决技术问题的能力；3、熟悉Bootstrap、及常用前端开发框架；4、熟悉W3C标准Web2.0网页交互设计，熟悉页面架构和布局，能熟练手写Web代码5、熟悉页面优化，了解各主流浏览器特性，能处理浏览器兼容问题6、良好的沟通协调能力，团队意识强；7、了解HTML5最新规范，能够熟练运用HTML5特性构建移动端的WebApp；,https://www.zhipin.com/job_detail/7d0b58d23fcdb18b1XJz39y_EVs~.html?lid=4XjNNXJbVRL.search.189&securityId=rRQVcA82noPq4-M1_BVHKC_7I3sq5uuBAtKDnJk3OO9eLDUrKyMQmqox5YclzLe-VleIdxvfFJX4NoIa_oQdj-iAyDHiWAl6aPmHSwBPiNKSObdu&sessionId=
前端开发,智络科技,成都·武侯区·大源,4.0,8,职位信息1、负责核心项目的前端开发，设计与性能优化工作，和产品经理沟通并确定产品开发需求；2、基于vue等前端框架设计和代码开发，编写可复用组件；3、与后台工程师协作，完成数据交互、信息展现、用户体验等功能；4、参与制定 JavaScript、CSS、HTML 开发规范并推进执行，参与页面组件开发与页面，模板开发，有良好的编码习惯。任职要求：1、计算机相关专业，3年及以上相关工作经验。2、熟悉 JavaScript、HTML5、CSS3 等技术，对es6有一定了解。3、精通 Vue 前端框架或类库、精通 Web 前端组件化、模块化开发模式和前端构建等工程化；4、能独立完成模块的设计、编码、测试工作，具有良好的编程习惯；5、关注前端前沿技术研究，通过新技术服务团队和业务；6、良好的团队协作精神，能利用自身技术能力提升团队整体研发效率，提高团队影响力；7、善于沟通，有较强的分析及解决问题能力；,https://www.zhipin.com/job_detail/ebad8228401e2ffc1XV53t-6FFNX.html?lid=4XjNNXJbVRL.search.163&securityId=O3KgB97c6uUsN-611wqYJN53O2VuRnuwKeG_D4hz_dMODQx01qWLdxdp95jCmZrhN_wAc2fsA7g5_wZ7_Birl0V10IJ8u77X5_C5IchfayT3RBbCQg~~&sessionId=
vue前端,非凡无限,成都·成华区·龙湖三千集,4.0,8,面试请先了解产品：游戏加加游戏加加是一款帮助用户提升电脑性能、有效改善游戏体验的综合性软件，为用户提供专业的电脑硬件检测，一键查看电脑配置；实时的桌面/游戏内硬件状态显示；实用的电脑硬件测试；AI智能的游戏滤镜方案；最新的云顶之弈阵容推荐等功能。游戏加加官网：https://gamepp.com热爱打游戏（端游）使用过游戏加加的用户，并懂电脑硬件的优先考虑。1、较好的Htm/Css/Js等前端语言基础；2、熟练掌握VUE框架周边技术以及ES6应用等3、掌握git以及程序开发环境，良好比对代码习惯4、掌握其他前端框架优先5、良好的沟通和学习能力，有大型互联网公司相关经验者优先6、培训机构出来的不招,https://www.zhipin.com/job_detail/871cbea1a6faed161nJz3NS5ElNR.html?lid=4XjNNXJbVRL.search.4&securityId=03TVOmXMulyFl-51nG8TCT7yFG8CMLKKTJfJmqwt4TJ6VLPNWkQULJR-I3CRY5sNfoSCxF9o9iy07ghkFaGtM8khz6B3_pzWgOfQZh6L125J4Vwmyxk~&sessionId=
web前端,十力科技,成都·武侯区·银泰城,4.0,6,"岗位职责：1.利用html5、CSS3、JS及相关技术开发公司产品的web前端页面,能够良好的兼容不同的浏览器2.熟练使用JavaScript语言，能跟据要求手写高性能的JavaScript代码，熟练使用各种JavaScript第三方库进行项目开发3.熟悉Ajax，JSON等技术，配合后台工程师进行项目联调，一起研讨技术实现方案，进行产品优化4.有小程序开发经验优先。任职要求：1.熟练使用Html5,CSS3,JavaScript，书写符合W3C标准的前端代码；熟悉常规的项目开发方式和调试，熟练使用代码调试工具；有良好的编码习惯和严谨的代码风格，能使用eslint进行代码检查的优先。2.精通jquery，并能快速学习使用其他的第三方库。熟悉主流的前端UI框架，了解响应式开发的原理，熟悉ElementUI使用的优先3.能够使用nodejs,了解webpack,gulp等前端开发工具，了解并能够使用Vue,React等前端开发框架进行单页应用的开发4.了解http原理，熟悉ajax，json等用于前后端交互的web技术，能够阅读并理解开发文档5.较强的学习能力、逻辑能力和理解能力。善于沟通和表达，能够积极的与设计和后台开发工程师沟通。具有良好的职业道德、认真负责、敬业诚信、工作积极主动。6.熟悉并能使用小程序的设计规则，代码规则加分项:使用过echart",https://www.zhipin.com/job_detail/585e69c9bae3e4b01XV-3dy6GFQ~.html?lid=4XjNNXJbVRL.search.287&securityId=S8RomufAcKCkF-M1WgFXC7zNnq49TXMBqHcAWNssQmDc2bBAPyrHFOxl7lDd8_YqRvhrWx7vlgEfNSWWNtGeqjRnVK9j9jxx1labnpurm2Rd4SSS&sessionId=
前端开发,薄利圆商城,成都·青白江区·红阳,4.0,8,"职位描述1、负责网站功能模块的开发与维护；2、网站基本维护、专题的切图与页面制作为主；3、熟悉移动web网站设计及优化工作；4、负责网站服务器安全及数据管理；5、会对开源系统进行二次开发.任职资格:1.熟练使用html/css/js，页面布局交互无障碍，熟悉element等UI框架。2.能熟练运用vue.js，对router,vuex等熟悉，了解webpack构建工具。3.有微信小程序开发经验4.对es6有一定了解，有使用echarts经验，能直接上手开发1.参与产品前端技术架构设计与实现；2.参与产品前端技术标准制定与实施相关文档等工作；3.负责研发过程中涉及前端开发技术攻关；4.配合产品经理和UI设计师，研究并改善用户体验；",https://www.zhipin.com/job_detail/d4ed2ad4a0b99ab31HV739i-GVc~.html?lid=4XjNNXJbVRL.search.285&securityId=Qfl36zFfLca9y-61JolB6y29U1Y0StwXS8qXVCfqsWVAhjC6jKHc1OwCkICbwbHDQv5mejnDtM_JeyfF6kHjCfqUpMxtJpQBj-ww57KYRyY-is0J&sessionId=
